down,first_down,game_id,play_id,play_type,yards_gained,ydstogo
2,0,83,86,pass,9,10
3,1,83,87,pass,14,11
1,0,83,88,pass,0,10
1,0,83,89,pass,4,10
1,1,83,90,pass,10,10
4,1,83,91,run,3,2
1,0,83,92,pass,-6,10
1,0,83,93,run,3,10
2,0,83,94,pass,0,7
1,0,83,95,run,3,10
3,1,83,96,run,17,3
1,0,83,97,run,2,10
2,0,83,98,pass,2,8
3,0,83,99,pass,0,20
2,0,83,100,run,2,7
3,0,83,101,pass,0,10
1,0,83,102,run,3,10
1,0,83,103,pass,0,10
2,0,83,104,run,2,3
1,0,83,105,run,0,10
2,0,83,106,run,2,10
1,0,83,107,pass,0,10
1,0,83,108,pass,4,10
3,0,83,109,pass,0,11
2,0,83,110,run,3,6
1,0,83,111,run,8,10
3,0,83,112,run,-3,3
2,1,83,113,pass,21,3
2,0,83,114,pass,0,2
2,0,83,115,pass,8,9
4,1,83,116,run,3,1
2,0,83,117,run,2,6
1,0,83,118,run,4,10
2,1,83,119,pass,11,9
3,0,83,120,pass,3,7
3,0,84,1,pass,0,11
2,0,84,2,pass,2,15
2,0,84,3,pass,4,10
1,0,84,4,run,2,10
3,0,84,5,pass,8,20
2,0,84,6,run,-3,11
4,1,84,7,pass,10,2
3,0,84,8,pass,9,12
1,0,84,9,run,1,10
1,0,84,10,pass,3,10
3,0,84,11,pass,0,8
1,0,84,12,run,5,10
3,1,84,13,pass,9,4
1,0,84,14,pass,9,10
2,0,84,15,pass,0,8
3,0,84,16,run,-6,4
1,1,84,17,pass,13,10
1,0,84,18,run,3,10
1,0,84,19,run,3,10
2,0,84,20,pass,0,10
2,0,84,21,pass,0,6
2,1,84,22,run,16,7
1,0,84,23,pass,0,10
2,1,84,24,run,78,6
2,0,84,25,run,0,7
1,0,84,26,run,3,10
1,1,84,27,pass,12,10
1,0,84,28,pass,2,10
1,0,84,29,pass,3,10
3,0,84,30,pass,0,4
1,0,84,31,run,7,10
3,1,84,32,run,5,4
2,1,84,33,pass,19,4
2,0,84,34,run,7,11
4,1,84,35,run,3,1
1,1,84,36,pass,17,10
1,0,84,37,pass,0,10
1,0,84,38,run,0,10
1,0,84,39,pass,3,10
2,0,84,40,pass,2,7
1,0,84,41,run,3,10
1,0,84,42,run,7,10
2,0,84,43,pass,0,6
2,1,84,44,run,7,7
1,0,84,45,run,7,10
1,0,84,46,pass,3,10
3,1,84,47,run,7,1
1,0,84,48,pass,0,10
3,0,84,49,pass,0,4
2,0,84,50,run,2,9
1,0,84,51,run,-6,10
1,0,84,52,pass,0,10
3,0,84,53,pass,0,9
3,0,84,54,run,2,10
1,0,84,55,run,2,10
1,0,84,56,run,-3,10
3,1,84,57,run,3,1
1,0,84,58,pass,-5,10
1,1,84,59,pass,11,10
3,0,84,60,run,4,5
1,0,84,61,run,-2,10
2,0,84,62,run,0,7
1,1,84,63,run,17,10
1,0,84,64,run,3,10
1,1,84,65,pass,13,10
3,1,84,66,pass,23,15
2,1,84,67,pass,10,7
1,0,84,68,run,3,10
2,0,84,69,pass,-8,8
2,0,84,70,pass,4,10
2,1,84,71,run,59,5
3,0,84,72,pass,0,1
1,0,84,73,pass,0,10
2,1,84,74,pass,9,7
3,0,84,75,run,0,10
2,0,84,76,run,5,6
1,0,84,77,pass,0,10
3,0,84,78,run,0,1
2,0,84,79,run,2,3
3,0,84,80,pass,4,20
2,0,84,81,pass,0,10
2,1,84,82,pass,9,5
1,0,84,83,run,3,10
1,1,84,84,pass,13,10
1,0,84,85,pass,0,10
2,0,84,86,pass,3,8
1,0,84,87,run,3,10
2,0,84,88,pass,3,6
1,0,84,89,run,2,10
3,0,84,90,pass,3,4
1,1,84,91,pass,10,10
1,0,84,92,pass,3,10
1,0,84,93,pass,1,10
3,0,84,94,pass,-7,2
2,1,84,95,run,16,9
1,0,84,96,pass,2,10
3,0,84,97,pass,5,15
1,0,84,98,pass,4,10
1,0,84,99,run,8,10
3,1,84,100,pass,12,7
1,0,84,101,run,7,10
1,0,84,102,run,-4,10
3,0,84,103,run,-5,3
3,0,84,104,pass,11,15
3,1,84,105,pass,12,8
1,0,84,106,run,2,10
1,0,84,107,pass,0,10
2,0,84,108,pass,10,11
2,0,84,109,pass,0,9
2,0,84,110,run,2,6
1,0,84,111,run,3,10
2,1,84,112,run,4,3
3,1,84,113,pass,5,3
2,0,84,114,run,2,9
3,1,84,115,run,8,1
4,1,84,116,run,7,1
1,1,84,117,pass,19,10
3,1,84,118,pass,18,10
2,0,84,119,pass,3,7
1,0,84,120,run,7,10
1,0,84,121,run,3,10
1,0,84,122,run,4,10
3,0,84,123,pass,0,8
3,0,84,124,pass,2,12
3,0,84,125,run,3,5
3,0,84,126,pass,0,7
2,0,84,127,pass,0,7
2,0,84,128,run,2,3
2,0,84,129,pass,0,3
1,1,84,130,pass,10,10
1,0,84,131,pass,3,10
2,1,84,132,run,2,2
3,0,85,1,run,0,2
2,1,85,2,pass,40,9
1,0,85,3,run,7,10
1,0,85,4,run,1,10
4,1,85,5,pass,3,1
1,1,85,6,run,36,10
1,0,85,7,run,3,10
1,0,85,8,run,3,10
1,0,85,9,pass,0,10
3,0,85,10,pass,0,15
1,0,85,11,pass,3,10
1,0,85,12,run,3,10
2,0,85,13,pass,0,7
2,0,85,14,run,3,6
1,0,85,15,pass,4,10
1,0,85,16,pass,-5,10
1,0,85,17,pass,3,10
2,0,85,18,pass,2,9
2,0,85,19,run,2,10
2,0,85,20,run,0,5
2,1,85,21,pass,17,8
1,1,85,22,pass,10,10
1,1,85,23,pass,31,10
3,0,85,24,run,4,8
2,1,85,25,pass,9,7
2,0,85,26,run,3,7
4,1,85,27,pass,18,1
3,0,85,28,run,2,4
1,0,85,29,pass,-3,10
2,0,85,30,pass,-1,1
1,0,85,31,pass,3,10
4,1,85,32,run,7,4
1,1,85,33,pass,60,10
1,0,85,34,run,8,10
3,1,85,35,pass,20,8
1,0,85,36,pass,2,10
1,0,85,37,run,2,10
1,0,85,38,run,-5,10
2,0,85,39,run,2,8
1,0,85,40,run,2,10
4,1,85,41,pass,21,3
1,0,85,42,run,7,10
1,0,85,43,pass,0,10
3,1,85,44,pass,4,2
2,0,85,45,pass,3,5
1,1,85,46,run,50,10
2,1,85,47,run,3,3
3,1,85,48,pass,19,5
1,0,85,49,pass,2,10
3,0,85,50,pass,11,12
2,1,85,51,run,30,2
2,0,85,52,pass,-2,8
2,0,85,53,run,-5,9
3,0,85,54,pass,0,1
1,0,85,55,run,-6,10
3,1,85,56,pass,21,20
1,0,85,57,pass,4,10
1,0,85,58,pass,3,10
2,0,85,59,pass,2,8
3,1,85,60,run,2,2
4,1,85,61,run,13,1
1,0,85,62,pass,-6,10
2,1,85,63,pass,53,6
4,0,85,64,run,3,5
2,0,85,65,run,2,6
2,1,85,66,pass,4,3
2,0,85,67,pass,3,7
2,0,85,68,pass,0,5
1,0,85,69,run,3,10
4,0,85,70,pass,0,3
1,0,85,71,run,6,10
1,0,85,72,pass,8,10
3,0,85,73,pass,3,9
2,0,85,74,pass,0,9
3,1,85,75,run,3,2
1,0,85,76,run,2,10
2,1,85,77,pass,10,4
2,0,85,78,run,3,8
3,0,85,79,pass,0,2
1,0,85,80,run,3,10
2,0,85,81,run,-3,4
1,0,85,82,pass,-3,10
3,1,85,83,pass,9,4
3,1,85,84,run,2,2
2,1,85,85,pass,13,9
2,1,85,86,pass,21,4
1,0,85,87,run,4,10
2,1,85,88,run,13,10
3,0,85,89,run,-2,2
3,0,85,90,pass,0,1
3,1,85,91,pass,43,11
3,0,85,92,pass,3,5
1,0,85,93,pass,-6,10
2,1,85,94,run,7,7
1,0,85,95,pass,0,10
3,1,85,96,pass,12,11
1,0,85,97,run,2,10
2,0,85,98,pass,0,7
2,0,85,99,pass,0,13
1,0,85,100,run,3,10
1,0,85,101,pass,0,10
2,1,85,102,pass,10,6
2,0,85,103,pass,3,4
2,0,85,104,run,3,6
1,0,85,105,run,2,10
1,0,85,106,run,3,10
3,0,85,107,pass,2,11
1,1,85,108,run,13,10
1,0,85,109,run,3,10
4,0,85,110,run,0,1
2,0,85,111,pass,-9,9
1,1,85,112,pass,17,10
1,1,85,113,pass,12,10
2,0,85,114,pass,10,12
1,0,85,115,run,3,10
2,0,85,116,pass,-4,6
3,1,85,117,pass,11,2
1,0,85,118,pass,2,10
2,1,85,119,pass,11,9
1,0,85,120,pass,0,10
3,1,85,121,pass,4,3
1,1,85,122,pass,13,10
1,0,85,123,run,3,10
2,0,85,124,run,2,8
1,1,85,125,run,13,10
4,1,85,126,run,3,3
4,1,85,127,pass,23,2
2,0,85,128,pass,0,7
3,0,85,129,pass,3,10
1,0,85,130,run,-7,10
2,0,85,131,pass,2,14
1,0,85,132,pass,1,10
1,1,85,133,run,14,10
3,1,85,134,pass,11,1
1,0,85,135,run,2,10
1,0,85,136,pass,8,10
2,1,85,137,run,14,1
3,1,85,138,run,2,1
2,0,85,139,pass,4,6
3,0,85,140,run,6,10
2,0,85,141,pass,0,6
3,1,85,142,pass,21,20
2,0,85,143,run,7,10
1,0,85,144,run,2,10
1,1,85,145,pass,19,10
2,1,85,146,run,46,9
3,0,85,147,pass,0,9
1,0,85,148,pass,0,10
2,1,85,149,pass,41,7
3,1,85,150,pass,12,4
2,1,85,151,pass,11,8
1,1,85,152,pass,22,10
1,0,85,153,pass,-5,10
1,0,85,154,run,7,10
1,0,85,155,pass,4,10
3,1,85,156,pass,17,4
1,0,85,157,run,8,10
3,1,85,158,run,3,2
2,1,85,159,run,3,1
1,0,86,1,run,-7,10
1,0,86,2,run,2,10
1,0,86,3,run,1,10
3,1,86,4,pass,12,11
1,0,86,5,run,2,10
3,0,86,6,pass,0,4
1,0,86,7,pass,-5,10
2,0,86,8,pass,0,7
1,0,86,9,pass,-5,10
2,0,86,10,pass,0,4
1,0,86,11,run,3,10
3,0,86,12,pass,-9,9
1,0,86,13,run,2,10
1,0,86,14,run,3,10
3,0,86,15,pass,0,20
3,0,86,16,pass,0,12
1,0,86,17,run,-3,10
2,1,86,18,run,2,2
3,0,86,19,pass,0,7
2,0,86,20,pass,5,12
1,0,86,21,pass,0,10
2,0,86,22,run,3,7
2,1,86,23,pass,22,8
1,0,86,24,pass,4,10
3,1,86,25,run,3,1
1,0,86,26,pass,0,10
3,1,86,27,pass,18,3
1,0,86,28,run,2,10
2,0,86,29,run,2,8
2,0,86,30,pass,-6,10
2,1,86,31,pass,18,11
1,0,86,32,run,1,10
2,1,86,33,pass,20,9
3,1,86,34,run,4,3
3,0,86,35,run,-4,3
4,1,86,36,run,4,1
1,0,86,37,pass,0,10
3,1,86,38,run,3,2
3,0,86,39,pass,0,12
1,0,86,40,pass,3,10
2,0,86,41,run,2,3
1,1,86,42,pass,11,10
2,0,86,43,pass,2,6
1,1,86,44,run,15,10
2,0,86,45,pass,0,11
1,0,86,46,pass,0,10
1,0,86,47,pass,4,10
1,0,86,48,run,2,10
2,0,86,49,pass,2,5
4,0,86,50,run,3,4
3,0,86,51,pass,0,4
1,0,86,52,run,2,10
2,0,86,53,run,0,10
1,0,86,54,run,-2,10
3,0,86,55,pass,-3,6
2,0,86,56,run,-7,4
1,0,86,57,run,7,10
2,0,86,58,pass,4,8
1,0,86,59,run,3,10
1,0,86,60,run,0,10
3,1,86,61,run,6,6
1,0,86,62,run,3,10
1,0,86,63,run,2,10
2,0,86,64,pass,0,9
2,0,86,65,pass,4,9
1,0,86,66,run,0,10
1,0,86,67,run,3,10
1,0,86,68,pass,-5,10
2,0,86,69,run,3,5
1,0,86,70,pass,9,10
1,0,86,71,run,2,10
1,0,86,72,run,0,10
2,0,86,73,pass,0,1
2,0,86,74,pass,3,11
4,0,86,75,pass,-8,3
3,0,86,76,pass,3,5
3,0,86,77,pass,0,3
1,0,86,78,pass,2,10
3,0,86,79,pass,0,6
3,1,86,80,pass,10,3
2,0,86,81,pass,5,7
2,1,86,82,pass,19,7
3,1,86,83,pass,3,1
1,0,86,84,pass,0,10
3,0,86,85,pass,4,9
2,0,86,86,pass,3,11
2,1,86,87,pass,3,3
2,0,86,88,pass,0,3
1,0,86,89,run,4,10
2,0,86,90,run,3,5
2,0,86,91,run,3,7
1,1,86,92,pass,61,10
1,0,86,93,run,2,10
3,1,86,94,pass,10,2
2,0,86,95,run,2,11
1,1,86,96,pass,22,10
1,0,86,97,pass,2,10
2,0,86,98,pass,0,6
1,0,86,99,run,3,10
3,1,86,100,pass,4,3
3,0,86,101,pass,0,4
3,0,86,102,run,2,10
2,0,86,103,pass,2,12
2,0,86,104,pass,0,3
2,0,86,105,pass,4,8
1,1,86,106,pass,13,10
1,1,86,107,pass,10,10
2,0,86,108,pass,3,11
3,1,86,109,run,3,1
1,0,86,110,run,3,10
2,1,86,111,pass,8,4
2,0,86,112,run,3,9
1,0,86,113,pass,-10,10
4,1,86,114,run,16,15
3,0,86,115,pass,-4,9
2,0,86,116,run,2,6
4,0,86,117,run,3,4
4,0,86,118,pass,-3,10
1,0,86,119,pass,0,10
1,0,86,120,run,3,10
2,0,86,121,pass,0,10
2,0,86,122,pass,0,8
2,0,86,123,pass,-4,9
1,0,86,124,run,2,10
3,1,86,125,run,3,2
1,0,86,126,run,7,10
1,0,86,127,run,2,10
1,0,86,128,run,3,10
2,0,86,129,pass,2,8
3,1,86,130,pass,11,7
1,0,86,131,pass,3,10
1,0,86,132,pass,3,10
1,0,87,1,pass,0,10
1,0,87,2,run,2,10
1,0,87,3,run,-5,10
2,0,87,4,pass,3,4
1,1,87,5,pass,21,10
3,0,87,6,pass,0,10
1,0,87,7,pass,3,10
1,0,87,8,run,2,10
3,0,87,9,run,-5,2
3,0,87,10,run,0,4
3,0,87,11,run,3,6
1,0,87,12,pass,4,10
3,1,87,13,pass,33,8
2,0,87,14,run,-6,10
1,0,87,15,run,3,10
1,0,87,16,pass,0,10
3,0,87,17,pass,-8,12
2,1,87,18,pass,8,7
1,1,87,19,pass,11,10
1,0,87,20,run,-3,10
3,1,87,21,pass,20,10
1,0,87,22,run,3,10
3,0,87,23,pass,2,7
1,1,87,24,pass,17,10
2,1,87,25,pass,21,6
2,0,87,26,pass,0,4
3,1,87,27,pass,19,7
2,1,87,28,run,7,5
1,1,87,29,pass,11,10
1,1,87,30,run,53,10
1,0,87,31,run,3,10
1,0,87,32,pass,3,10
2,1,87,33,run,3,3
2,0,87,34,run,4,6
1,0,87,35,pass,0,10
1,0,87,36,pass,2,10
2,1,87,37,run,8,4
4,1,87,38,run,3,2
4,0,87,39,run,0,1
1,0,87,40,run,3,10
3,1,87,41,pass,9,3
1,0,87,42,pass,4,10
1,0,87,43,pass,-1,10
3,0,87,44,pass,3,5
3,1,87,45,run,16,4
1,0,87,46,run,3,10
1,0,87,47,run,2,10
1,0,87,48,run,3,10
1,1,87,49,pass,17,10
1,0,87,50,pass,3,10
2,1,87,51,pass,34,3
3,0,87,52,run,3,6
1,1,87,53,run,43,10
3,0,87,54,pass,0,4
1,1,87,55,pass,19,10
4,1,87,56,run,2,1
1,1,87,57,pass,12,10
2,0,87,58,pass,0,9
2,1,87,59,pass,12,8
3,1,87,60,pass,3,2
3,1,87,61,run,36,9
4,0,87,62,run,-2,2
3,1,87,63,pass,18,4
3,0,87,64,pass,0,5
3,0,87,65,pass,0,15
1,0,87,66,pass,0,10
2,0,87,67,pass,7,9
3,1,87,68,pass,9,7
3,1,87,69,pass,9,2
1,0,87,70,run,2,10
1,0,87,71,pass,2,10
1,0,87,72,pass,-10,10
2,0,87,73,run,3,7
2,0,87,74,pass,9,11
1,0,87,75,run,3,10
1,0,87,76,run,-7,10
3,0,87,77,pass,1,3
2,0,87,78,run,0,1
3,0,87,79,pass,3,7
4,0,87,80,run,0,2
1,0,87,81,pass,3,10
3,0,87,82,pass,0,4
2,1,87,83,run,7,5
1,0,87,84,run,3,10
3,1,87,85,pass,21,9
1,0,87,86,run,-4,10
1,0,87,87,run,2,10
3,1,87,88,pass,3,2
2,0,87,89,pass,4,10
2,0,87,90,run,-2,4
1,0,87,91,pass,2,10
4,0,87,92,pass,11,15
2,0,87,93,pass,4,8
4,1,87,94,run,6,1
4,1,87,95,pass,2,2
3,1,87,96,pass,14,11
3,0,87,97,pass,0,4
2,0,87,98,run,3,8
2,0,87,99,run,1,9
1,0,87,100,pass,2,10
3,0,87,101,run,0,7
2,0,87,102,run,2,11
3,0,87,103,pass,0,8
1,1,87,104,run,16,10
4,0,87,105,run,0,4
2,0,87,106,run,3,6
3,0,87,107,pass,0,15
1,1,87,108,run,17,10
2,0,87,109,run,7,9
1,0,87,110,run,3,10
1,0,87,111,pass,2,10
1,1,87,112,pass,11,10
1,1,87,113,pass,20,10
1,0,87,114,run,3,10
2,1,87,115,pass,13,4
2,0,87,116,run,2,11
2,0,87,117,pass,3,11
1,0,87,118,run,1,10
3,1,87,119,pass,3,3
1,0,87,120,pass,3,10
2,0,87,121,run,0,10
3,1,87,122,pass,11,6
1,0,87,123,run,6,10
3,1,87,124,pass,4,3
3,1,87,125,pass,9,3
4,0,87,126,pass,0,10
3,0,87,127,run,2,7
4,1,87,128,pass,10,3
2,0,87,129,run,-4,6
2,1,87,130,pass,11,8
1,1,87,131,pass,10,10
3,1,87,132,pass,20,15
2,0,87,133,pass,0,7
2,1,87,134,pass,54,9
3,0,87,135,pass,0,20
3,1,87,136,run,3,2
1,0,87,137,run,6,10
3,0,87,138,pass,4,11
1,1,87,139,pass,22,10
3,0,87,140,pass,3,5
1,0,87,141,pass,0,10
1,0,87,142,run,3,10
1,0,87,143,run,6,10
4,0,87,144,run,7,15
1,0,87,145,pass,4,10
1,0,87,146,run,-3,10
1,1,87,147,pass,14,10
2,0,87,148,pass,3,5
2,1,87,149,pass,55,3
2,0,87,150,run,0,9
2,1,87,151,pass,68,2
3,0,87,152,pass,0,5
2,0,87,153,pass,4,9
3,0,87,154,pass,0,11
1,1,87,155,pass,20,10
2,0,87,156,run,3,6
1,0,87,157,run,-3,10
2,0,87,158,run,3,8
1,0,87,159,run,2,10
1,1,87,160,run,76,10
3,1,87,161,pass,9,3
2,1,87,162,run,7,1
1,0,87,163,run,2,10
2,1,87,164,run,2,2
2,1,87,165,pass,21,11
4,1,87,166,run,8,4
1,0,87,167,run,3,10
3,1,87,168,pass,10,2
3,0,88,1,pass,3,9
1,1,88,2,pass,10,10
3,0,88,3,pass,0,10
1,0,88,4,run,3,10
3,0,88,5,pass,2,6
3,0,88,6,pass,2,10
3,0,88,7,pass,10,20
1,0,88,8,pass,4,10
1,0,88,9,pass,-6,10
3,0,88,10,pass,7,11
1,0,88,11,pass,2,10
1,0,88,12,run,2,10
2,1,88,13,run,7,6
2,0,88,14,pass,2,9
2,0,88,15,pass,0,12
2,0,88,16,pass,2,8
1,0,88,17,pass,3,10
1,0,88,18,run,3,10
3,0,88,19,run,-3,1
3,1,88,20,pass,3,1
1,0,88,21,run,2,10
1,0,88,22,run,3,10
3,0,88,23,pass,3,8
3,0,88,24,pass,3,10
3,1,88,25,pass,9,5
2,0,88,26,run,3,10
1,1,88,27,pass,11,10
2,1,88,28,pass,8,8
3,0,88,29,run,2,8
2,1,88,30,run,7,3
2,0,88,31,run,0,3
3,0,88,32,pass,3,10
3,0,88,33,pass,3,5
2,0,88,34,pass,3,8
2,1,88,35,pass,10,7
1,0,88,36,pass,3,10
2,0,88,37,run,2,7
2,0,88,38,pass,1,11
2,0,88,39,pass,3,7
3,0,88,40,pass,1,3
1,0,88,41,pass,0,10
1,0,88,42,pass,0,10
1,0,88,43,pass,-8,10
1,0,88,44,pass,3,10
1,0,88,45,run,3,10
2,1,88,46,pass,7,7
4,1,88,47,run,4,2
1,0,88,48,pass,0,10
3,0,88,49,run,2,10
1,0,88,50,pass,3,10
1,0,88,51,run,8,10
1,1,88,52,run,14,10
4,0,88,53,pass,0,15
2,1,88,54,pass,3,3
3,0,88,55,pass,0,10
2,0,88,56,pass,0,4
1,0,88,57,run,2,10
4,1,88,58,run,4,4
1,0,88,59,pass,3,10
2,0,88,60,pass,0,8
4,1,88,61,run,13,5
1,0,88,62,pass,4,10
1,0,88,63,run,3,10
1,0,88,64,run,8,10
3,1,88,65,pass,21,10
3,0,88,66,pass,0,2
1,0,88,67,run,2,10
3,0,88,68,run,-3,3
1,1,88,69,pass,18,10
1,0,88,70,run,2,10
1,0,88,71,run,2,10
1,1,88,72,pass,13,10
3,1,88,73,pass,10,8
1,0,88,74,run,-3,10
3,0,88,75,pass,0,7
3,1,88,76,pass,12,11
1,0,88,77,pass,7,10
3,1,88,78,pass,17,3
3,0,88,79,pass,3,10
2,0,88,80,pass,0,7
3,1,88,81,pass,19,10
3,0,88,82,pass,0,10
3,0,88,83,pass,0,1
2,0,88,84,pass,3,9
4,0,88,85,pass,0,15
1,0,88,86,pass,0,10
1,0,88,87,pass,0,10
3,0,88,88,pass,3,15
3,0,88,89,pass,10,11
1,0,88,90,run,0,10
2,0,88,91,pass,7,9
3,1,88,92,run,3,3
1,0,88,93,run,0,10
3,0,88,94,pass,0,3
4,0,88,95,pass,8,10
2,0,88,96,pass,3,7
2,1,88,97,run,2,2
3,0,88,98,run,2,11
1,0,88,99,run,0,10
3,0,88,100,pass,4,6
1,0,88,101,pass,0,10
1,0,88,102,run,4,10
3,0,88,103,run,-3,5
2,1,88,104,pass,56,11
2,0,88,105,run,2,8
2,1,88,106,run,3,2
2,0,88,107,pass,1,9
2,0,88,108,run,2,8
2,0,88,109,run,-3,2
2,1,88,110,run,58,15
1,0,88,111,run,0,10
1,0,88,112,pass,0,10
2,0,88,113,pass,3,6
3,0,88,114,pass,0,2
2,0,88,115,run,-6,2
1,0,88,116,pass,6,10
1,0,88,117,run,8,10
4,1,88,118,pass,3,2
3,0,88,119,pass,-9,5
1,0,88,120,pass,0,10
2,1,88,121,pass,4,4
1,0,88,122,pass,-4,10
3,1,88,123,pass,19,3
3,1,88,124,run,2,1
1,0,88,125,run,3,10
3,1,88,126,pass,3,3
3,1,88,127,pass,4,1
1,0,88,128,pass,3,10
3,0,88,129,pass,8,11
4,0,88,130,pass,2,5
2,0,88,131,pass,0,6
2,1,88,132,pass,20,6
1,0,88,133,run,2,10
3,1,88,134,pass,10,6
3,0,88,135,run,-3,3
2,0,88,136,pass,4,10
1,1,88,137,pass,18,10
1,0,88,138,run,1,10
3,1,88,139,pass,11,5
3,1,88,140,pass,35,5
1,0,88,141,run,3,10
4,0,88,142,pass,0,5
1,0,88,143,run,3,10
3,1,88,144,pass,22,5
2,1,88,145,run,5,1
3,0,88,146,pass,-7,6
1,0,88,147,pass,0,10
1,0,88,148,run,-3,10
2,1,88,149,pass,48,10
2,1,88,150,pass,8,8
3,0,88,151,pass,0,12
3,0,88,152,pass,10,11
2,1,88,153,run,11,10
1,0,88,154,run,6,10
2,0,88,155,pass,0,8
2,1,88,156,pass,18,9
1,0,88,157,run,0,10
1,0,88,158,run,6,10
1,0,88,159,run,3,10
2,0,88,160,run,2,3
1,0,88,161,run,3,10
1,0,88,162,run,2,10
1,0,88,163,pass,0,10
2,0,88,164,pass,3,7
1,0,88,165,pass,0,10
2,1,88,166,pass,20,7
3,1,88,167,run,7,3
4,1,88,168,pass,8,1
4,1,88,169,pass,4,2
4,0,88,170,pass,0,1
1,1,89,1,pass,10,10
3,1,89,2,run,3,3
3,0,89,3,pass,-6,12
2,0,89,4,run,2,7
3,0,89,5,pass,0,6
2,0,89,6,run,3,8
2,1,89,7,pass,10,9
1,0,89,8,pass,-2,10
1,1,89,9,run,15,10
1,0,89,10,run,3,10
4,0,89,11,pass,3,10
1,0,89,12,run,4,10
3,0,89,13,run,7,9
3,1,89,14,pass,3,2
3,0,89,15,pass,0,8
1,0,89,16,pass,0,10
1,0,89,17,run,7,10
3,0,89,18,run,-3,4
1,0,89,19,run,0,10
2,0,89,20,run,6,11
3,1,89,21,pass,4,3
1,1,89,22,pass,54,10
2,1,89,23,pass,22,10
2,1,89,24,pass,2,1
3,1,89,25,pass,4,4
2,0,89,26,run,2,8
3,0,89,27,pass,0,7
2,0,89,28,pass,0,6
2,0,89,29,run,3,7
1,1,89,30,pass,21,10
3,0,89,31,pass,2,10
1,0,89,32,pass,0,10
2,0,89,33,pass,4,10
2,0,89,34,run,0,7
1,0,89,35,pass,4,10
1,0,89,36,pass,3,10
1,0,89,37,run,3,10
1,0,89,38,run,-5,10
2,0,89,39,run,-1,8
1,0,89,40,pass,-7,10
4,1,89,41,run,15,3
4,0,89,42,pass,3,4
1,0,89,43,run,-2,10
1,0,89,44,run,6,10
3,1,89,45,run,15,2
1,0,89,46,pass,9,10
1,0,89,47,run,8,10
3,0,89,48,pass,2,3
1,0,89,49,pass,0,10
1,0,89,50,pass,2,10
1,0,89,51,pass,4,10
1,1,89,52,pass,21,10
1,0,89,53,run,3,10
4,1,89,54,pass,8,5
2,0,89,55,pass,0,7
2,1,89,56,pass,3,2
3,0,89,57,pass,3,10
2,0,89,58,pass,13,15
3,0,89,59,pass,-4,11
3,1,89,60,pass,49,1
2,0,89,61,pass,0,7
1,0,89,62,run,3,10
1,0,89,63,pass,0,10
1,0,89,64,run,2,10
1,1,89,65,pass,13,10
2,1,89,66,pass,11,9
1,0,89,67,pass,8,10
2,1,89,68,pass,9,7
3,0,89,69,pass,2,15
2,0,89,70,run,0,5
2,0,89,71,pass,3,10
2,0,89,72,pass,-10,6
1,0,89,73,pass,2,10
2,0,89,74,pass,3,8
3,0,89,75,pass,2,9
3,0,89,76,pass,3,9
3,1,89,77,pass,10,10
3,0,89,78,pass,8,12
2,0,89,79,pass,0,7
1,0,89,80,run,7,10
1,0,89,81,run,3,10
1,0,89,82,pass,4,10
3,1,89,83,pass,19,4
3,0,89,84,run,2,4
3,1,89,85,pass,4,3
2,0,89,86,pass,2,6
3,0,89,87,run,5,10
1,0,89,88,run,0,10
1,0,89,89,run,2,10
2,0,89,90,pass,0,14
1,0,89,91,run,2,10
2,0,89,92,pass,0,3
3,0,89,93,pass,4,6
2,0,89,94,pass,2,4
2,1,89,95,run,13,5
2,0,89,96,pass,3,7
1,1,89,97,pass,64,10
2,1,89,98,pass,10,8
2,0,89,99,pass,0,8
1,1,89,100,pass,10,10
1,0,89,101,run,2,10
1,0,89,102,pass,4,10
2,0,89,103,run,7,11
4,1,89,104,pass,47,1
2,0,89,105,pass,2,6
2,1,89,106,pass,22,11
3,1,89,107,pass,12,10
1,0,89,108,run,-5,10
4,1,89,109,pass,9,1
1,1,89,110,pass,13,10
1,0,89,111,run,2,10
2,0,89,112,run,2,8
3,0,89,113,run,-6,9
1,0,89,114,pass,-9,10
1,0,89,115,run,2,10
4,1,89,116,pass,20,5
1,0,89,117,run,2,10
3,1,89,118,pass,10,3
1,0,89,119,run,2,10
2,1,89,120,pass,10,7
1,0,89,121,pass,3,10
1,0,89,122,run,7,10
1,0,89,123,run,2,10
3,0,89,124,pass,0,10
4,0,89,125,pass,0,1
2,0,89,126,pass,3,10
1,0,89,127,run,3,10
2,1,89,128,pass,57,7
2,1,89,129,pass,40,9
3,1,89,130,pass,11,3
2,1,89,131,pass,11,9
2,1,89,132,pass,13,7
3,1,89,133,run,11,2
2,1,89,134,pass,12,7
2,0,89,135,pass,0,8
1,1,89,136,run,14,10
1,0,89,137,run,3,10
3,0,89,138,pass,0,7
1,0,89,139,run,-2,10
1,0,89,140,run,3,10
2,0,89,141,pass,0,7
2,0,89,142,pass,4,6
2,1,89,143,pass,11,3
3,0,89,144,pass,5,12
2,0,89,145,run,-3,1
1,0,89,146,run,2,10
1,0,89,147,run,-4,10
1,0,89,148,pass,2,10
2,0,89,149,pass,0,4
4,1,89,150,pass,18,1
3,0,89,151,pass,3,8
3,1,89,152,run,3,3
3,0,89,153,pass,3,6
3,0,89,154,pass,3,7
3,1,89,155,pass,4,3
